code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sz000862,2015-04-14,10.73,11.02,10.52,10.93,0.018639328984156434,15375700.0,166520000.0,3094000000.0,5920000000.0,0.054316871687136385,30.462971114034865,2014-12-31 00:00:00,2015-03-26 00:00:00,305.7771161906141,4.1155156849803305,8.512834686118321,3.5032274293444416
sz000868,2015-04-14,10.31,10.37,9.96,10.05,-0.026162790697674354,28705900.0,290630000.0,6990000000.000001,6990000000.000001,0.0412724313304721,50.659231428990516,2014-12-31 00:00:00,2015-03-24 00:00:00,296.99486001362544,1.445711436545491,55.13833437392574,5.652795525915413
sz000869,2015-04-14,47.18,47.57,45.95,46.04,-0.02457627118644079,6149100.0,287280000.0,20877000000.0,31558999999.999996,0.01356059606265268,196.19416070544787,2014-09-30 00:00:00,2014-10-30 00:00:00,32.25506610394829,7.577137616032669,26.86603377740074,4.736325639832542
sz000875,2015-04-14,7.71,8.48,7.62,8.48,0.09987029831387817,193638100.0,1588110000.0,9460000000.0,12386000000.0,0.17357833911205076,11.940786667062579,2014-12-31 00:00:00,2015-03-27 00:00:00,165.73505843724342,2.6059592880322544,7.629075775255343,3.3165459269256976
sz000876,2015-04-14,22.5,22.85,22.15,22.46,0.00267857142857153,75136800.0,1690230000.0,38818000000.0,46809000000.0,0.043473968983461286,178.0259712306086,2014-09-30 00:00:00,2014-10-31 00:00:00,22.50313751467481,0.6733589939302403,28.325859644551027,2.7278643092775416
sz000877,2015-04-14,13.26,14.21,13.03,14.04,0.08249807247494201,87197500.0,1202560000.0,12355000000.0,12357000000.0,0.09908967219749089,91.59654895592243,2014-12-31 00:00:00,2015-03-21 00:00:00,48.665496648262256,1.8777626137421144,28.777388912490334,1.7967917097261124
sz000878,2015-04-14,16.07,16.15,15.7,15.88,-0.018541409147095123,36741000.0,585450000.0,22492000000.0,22492000000.0,0.02594020451716166,46.67667898770989,2014-12-31 00:00:00,2015-04-08 00:00:00,306.9904113826168,0.3604295721296971,5.041950104379162,4.077892890085892
sz000880,2015-04-14,17.7,17.78,16.86,16.93,-0.043502824858757005,8765100.0,151410000.0,2288000000.0,4674000000.0,0.06485714291958042,54.474695744832616,2014-12-31 00:00:00,2015-03-31 00:00:00,100.9233924089871,1.519397037202701,12.760822390909288,3.7308951393686565
sz000881,2015-04-14,12.57,12.8,12.26,12.59,-0.0007936507936507908,24815900.0,311140000.0,3877000000.0000005,3889000000.0,0.08058606680423007,62.739672617997684,2014-09-30 00:00:00,2014-10-28 00:00:00,41.544237652794024,1.7651639103731422,-14.049577135182448,2.372114304599064
sz000882,2015-04-14,5.32,5.6,5.23,5.42,0.018796992481203034,139796800.0,758370000.0,10215000000.0,12065000000.0,0.0741751009300049,15.615421826088564,2014-09-30 00:00:00,2014-10-30 00:00:00,167.87928007950597,9.218535366237008,-34.00218666988821,2.0363701987784935
sz000885,2015-04-14,14.15,14.38,13.9,14.36,0.011980267794221344,4675500.0,66100000.0,6129000000.0,6818000000.000001,0.010954508076358296,25.572012768240796,2014-12-31 00:00:00,2015-03-10 00:00:00,40.52396890690355,1.731422326064916,7.8320539375249,3.1426202274795423
sz000886,2015-04-14,6.43,6.85,6.35,6.63,0.026315789473684292,61974000.0,412210000.0,6395000000.0,6556000000.0,0.06425138702111023,19.38162428511765,2014-09-30 00:00:00,2014-10-25 00:00:00,52.11277693142071,13.911410778545092,72.45268920005991,2.338991196703926
sz000887,2015-04-14,25.0,26.68,24.53,25.75,0.024264120922832033,45070100.0,1147000000.0,28680000000.0,28724000000.0,0.04046565812412831,173.23437544656565,2014-12-31 00:00:00,2015-04-10 00:00:00,50.6962614706444,5.698979251953089,52.4738089464278,9.799847160441955
sz000888,2015-04-14,27.69,27.87,27.08,27.26,-0.014817491868449606,5588500.0,153410000.0,7181000000.0,7181999999.999999,0.021214665088427797,80.63069865341959,2014-09-30 00:00:00,2014-10-21 00:00:00,49.592092485247065,7.4046065397743295,20.578188621431217,4.186749942521029
sz000890,2015-04-14,11.5,12.06,11.39,11.84,0.02867072111207647,18698800.0,220860000.0,4494000000.0,4495000000.0,0.049264306186025814,43.16146022401207,2014-12-31 00:00:00,2015-03-27 00:00:00,862.2196329740752,2.896057936813103,15.349572247351098,4.316350583910365
sz000892,2015-04-14,9.35,10.47,9.35,10.47,0.09978991596638664,24391400.0,247870000.0,3214000000.0,4333000000.0,0.07945798319850654,26.03773821730406,2014-09-30 00:00:00,2014-10-17 00:00:00,-2280.5521512766527,1138.0451007077295,-6048.535486141602,1226.4278934650476
sz000893,2015-04-14,18.0,18.01,17.51,17.62,-0.02111111111111108,16283000.0,287860000.0,6888000000.0,7183000000.0,0.041653086527293846,35.8390126727734,2014-12-31 00:00:00,2015-03-14 00:00:00,-14.757861063492433,0.5433461051449499,30.259713707748993,13.738257743437819
sz000895,2015-04-14,40.22,41.4,40.19,40.43,0.006723107569721165,24978700.0,1020820000.0,48986000000.0,88969000000.0,0.020615866594537215,416.76009582704364,2014-12-31 00:00:00,2015-03-26 00:00:00,22.022877350970024,1.946996482288813,18.881290612775587,5.738798159551359
sz000897,2015-04-14,8.83,9.08,8.75,9.05,0.02259887005649719,91257900.0,817360000.0,14635000000.0,14636000000.000002,0.056432114451656995,54.3198409199392,2014-12-31 00:00:00,2015-03-30 00:00:00,1436.9641155922507,8.044294284284469,13.889890768671155,10.22876260228762
sz000898,2015-04-14,7.1,7.26,6.94,7.12,-0.0014025245441794398,132068600.0,937660000.0,43780000000.0,51512000000.0,0.021478493193238923,14.627150147194268,2014-12-31 00:00:00,2015-03-31 00:00:00,55.510076794137106,0.6956918694725716,24.105359379760973,1.0778398696298175
sz000899,2015-04-14,11.4,11.8,11.23,11.56,0.0008658008658009031,33524600.0,386920000.0,6418000000.000001,7476000000.000001,0.060383978809598,38.256093146102884,2014-09-30 00:00:00,2014-10-27 00:00:00,20.297102422816693,2.873201166352218,12.005188098977293,3.7346838424982742
sz000900,2015-04-14,9.43,9.85,9.23,9.59,0.018046709129511562,37801000.0,363060000.0,9698000000.0,9704000000.0,0.03738003608991545,74.2763849169026,2014-09-30 00:00:00,2014-10-30 00:00:00,22.348404741154013,4.695185253721794,10.078993532927885,1.5413950142158581
sz000901,2015-04-14,35.18,35.18,34.03,34.2,-0.028132992327365547,15967400.0,549750000.0,11068000000.0,11068000000.0,0.049339092880375864,124.07223976215474,2014-12-31 00:00:00,2015-03-12 00:00:00,350.83420231071943,7.297480047090815,-43181.84306774438,8.278226608735304
sz000902,2015-04-14,23.89,24.0,23.63,23.76,-0.01777594047126907,6004200.0,142940000.0,6130000000.0,14299000000.0,0.02327239673735726,38.75176135046257,2014-12-31 00:00:00,2015-04-02 00:00:00,26.217612806906615,1.7926532452569193,22.98056807267895,5.477884310126639
sz000903,2015-04-14,9.2,10.13,9.07,10.09,0.0955483170466882,42454500.0,404230000.0,6869000000.0,8062000000.0,0.062362193186781184,60.090899794632314,2014-09-30 00:00:00,2014-10-31 00:00:00,48.5660085713454,2.895771448995583,93.78870822968133,2.5008989398458255
sz000905,2015-04-14,21.0,22.25,21.0,21.75,0.04667949951876804,43814400.0,950480000.0,11549000000.0,11549000000.0,0.08251478050047623,56.08070645987075,2014-12-31 00:00:00,2015-03-20 00:00:00,40.28937054934149,1.539422802792876,68.69416508762609,4.5460591221804805
sz000906,2015-04-14,26.9,27.18,24.96,26.4,0.016166281755196188,16712200.0,437190000.0,8728000000.0,8728000000.0,0.050550192483959665,66.86717352918724,2014-09-30 00:00:00,2014-10-27 00:00:00,99.54273260344856,0.4035815925576206,84.15504512796464,7.982975337154394
sz000908,2015-04-14,22.6,22.88,22.13,22.85,0.011509517485613241,7015600.0,158050000.0,5639000000.0,18275000000.0,0.028428171661642136,58.19247023874847,2014-12-31 00:00:00,2015-01-28 00:00:00,25.07071332994887,3.2151755145761562,30.56118754501957,6.41414089746557
sz000909,2015-04-14,14.11,14.18,13.71,13.73,-0.027620396600566477,8773800.0,122020000.0,4036999999.9999995,4036999999.9999995,0.029840048055486748,28.83342216309859,2014-09-30 00:00:00,2014-10-31 00:00:00,111.37892573374462,2.9117081746123707,36.75431203381474,5.678736200013692
sz000910,2015-04-14,15.02,15.55,14.51,15.54,0.03530979347101937,12836000.0,192240000.0,8197000000.0,8197000000.0,0.02433468830059778,36.85934374487585,2014-12-31 00:00:00,2015-03-24 00:00:00,50.12012180810294,0.9712867389630541,7.704654012922087,3.1387688522546946
sz000911,2015-04-14,16.2,17.24,15.82,17.24,0.10019144862795137,19102500.0,319360000.0,4942000000.0,4942000000.0,0.06663842573856738,32.601956668025686,2014-09-30 00:00:00,2014-10-30 00:00:00,100.5493627860424,1.3871654030959755,-14.89261816880259,4.118799375339672
sz000913,2015-04-14,9.35,9.78,9.33,9.53,0.01707577374599789,12819500.0,122600000.0,4321000000.0,4322000000.0,0.028273509604258274,24.809633764269094,2014-09-30 00:00:00,2014-10-31 00:00:00,-36.89382231112068,1.6427131237631434,-18.819759643122442,2.0229242693147795
sz000915,2015-04-14,41.2,41.98,39.98,40.33,-0.025610050736893042,5008300.0,205960000.0,7231000000.0,7270000000.0,0.0279331681648458,95.35634619110385,2014-12-31 00:00:00,2015-02-14 00:00:00,32.87097921738977,5.200627805090746,26.230317375899237,7.384583439281163
sz000916,2015-04-14,7.63,8.23,7.63,8.08,0.05897771952817821,44627500.0,356670000.0,8807000000.0,8807000000.0,0.04094359032587715,15.623772294433754,2014-12-31 00:00:00,2015-03-28 00:00:00,38.708812003564276,12.418045510292533,21.129983394134342,2.0308840151582372
sz000917,2015-04-14,26.9,27.76,26.69,27.49,0.019658753709198784,68003400.0,1847030000.0,29192000000.0,38969000000.0,0.06403855391888189,221.02983857902666,2014-09-30 00:00:00,2014-10-30 00:00:00,95.81737214868629,7.38657724748015,45.32833617404841,3.9857516387697576
sz000918,2015-04-14,6.95,7.3,6.85,7.14,0.02881844380403442,54723300.0,391520000.0,12882000000.0,12882000000.0,0.030331032603632974,17.65248188411589,2014-09-30 00:00:00,2014-10-29 00:00:00,-248.3999435311173,1.1601540463265625,-8.1314421983323,3.044356297102593
sz000919,2015-04-14,18.75,20.3,18.75,19.95,0.04944765912677518,20257700.0,400970000.0,5492000000.0,10055000000.0,0.07358723871085215,66.52373516979816,2014-12-31 00:00:00,2015-03-31 00:00:00,50.99184897211165,3.627348571833773,33.528115719896526,4.332765042513219
sz000920,2015-04-14,26.34,27.78,25.81,26.86,0.00411214953271033,16467300.0,441870000.0,11335000000.0,11335000000.0,0.039021762505513896,80.30731960748574,2014-12-31 00:00:00,2015-03-27 00:00:00,62.127029652588234,5.496734088632892,187.51614412074753,11.978766454637443
sz000921,2015-04-14,11.23,11.39,11.16,11.3,0.006233303650934996,16366300.0,184470000.0,10150000000.0,15351000000.0,0.01822060985221675,13.369792975273993,2014-12-31 00:00:00,2015-03-27 00:00:00,22.827498853574735,0.5785315640165656,15.891454335273128,4.438805372132946
sz000922,2015-04-14,18.11,19.06,17.65,18.88,0.036792970895112465,21559900.0,398660000.0,5634000000.0,11250000000.0,0.07224900816471423,42.23054625852608,2014-09-30 00:00:00,2014-10-22 00:00:00,45.688496150308175,3.8070315041865266,1391.5157507866008,5.858919141905791
sz000923,2015-04-14,17.81,18.77,17.5,18.5,0.019283746556473913,10492700.0,188540000.0,3663000000.0000005,3663000000.0000005,0.052993434343434336,30.40907273072983,2014-09-30 00:00:00,2014-10-25 00:00:00,1032.3197147626593,12.065017164668518,72.15559978418234,7.033856926269698
sz000925,2015-04-14,25.74,26.6,25.43,26.1,0.013986013986014179,21223000.0,555520000.0,7865000000.000001,8531999999.999999,0.0704285187539733,65.08189225909375,2014-12-31 00:00:00,2015-04-10 00:00:00,662.0500722928239,4.5462518417980995,30.25423994046522,8.656704933061446
sz000927,2015-04-14,8.11,8.21,8.05,8.09,-0.012210012210012167,20632400.0,167190000.0,12905000000.000002,12905000000.000002,0.01293422053467648,12.856429372719878,2014-12-31 00:00:00,2015-04-01 00:00:00,-7.778143129371,3.9933105877521364,-8.697559307893602,8.504581330709424
sz000929,2015-04-14,17.72,17.72,17.72,17.72,0.09993792675356916,2771100.0,49110000.0,3289000000.0,3292000000.0,0.014929733049559137,44.07141330222525,2014-09-30 00:00:00,2014-10-25 00:00:00,75.25269646860482,4.0167201101281105,26.101556598116982,5.00341967422033
sz000930,2015-04-14,11.65,11.75,11.4,11.61,-0.021903959561920816,59070600.0,683700000.0,11197000000.0,11197000000.0,0.06124941198535322,66.954470715223,2014-12-31 00:00:00,2015-03-20 00:00:00,317.80369206527376,1.5652886889436304,54.14937235504709,3.8758113340325755
sz000931,2015-04-14,11.81,11.98,11.41,11.58,-0.01864406779661021,41604000.0,485090000.0,5865000000.0,7815000000.000001,0.08214395907928389,18.070270089027595,2014-09-30 00:00:00,2014-10-29 00:00:00,-37.29222989451219,2.3321632006758692,89.55003152694565,13.171000584442867
sz000932,2015-04-14,5.11,5.24,5.05,5.1,-0.011627906976744318,53480900.0,274570000.0,15377000000.000002,15380000000.000002,0.017737698510762824,7.58484737224146,2014-12-31 00:00:00,2015-03-26 00:00:00,206.06883038170767,0.2764058187419108,2.1161551860835273,1.504532327140031
sz000933,2015-04-14,7.18,7.27,7.06,7.1,-0.011142061281337101,47926200.0,342290000.0,13493000000.0,13494000000.0,0.02521870747795153,85.73818784804203,2014-12-31 00:00:00,2015-03-25 00:00:00,-36.81445523875913,0.563002575847507,17.923270777470815,1.96563325732658
sz000935,2015-04-14,8.99,9.67,8.91,9.25,0.028921023359288034,18004500.0,167290000.0,1747000000.0,7062000000.0,0.09533006582713223,22.437039779958425,2014-09-30 00:00:00,2014-10-22 00:00:00,64.99050714297246,2.7448785292639113,11.620490952500278,2.7955491385584543
sz000936,2015-04-14,9.01,9.05,8.8,8.97,-0.004439511653718031,22975400.0,204530000.0,6706999999.999999,6709999999.999999,0.030727499329059195,56.46144678651413,2014-12-31 00:00:00,2015-02-17 00:00:00,119.1582823418422,3.247312885077017,-36.62748237278049,3.0428338113996043
sz000937,2015-04-14,9.23,9.26,8.99,9.07,-0.02157497303128364,59855700.0,546160000.0,20018000000.0,24653000000.0,0.02712015181336797,48.808462253092564,2014-09-30 00:00:00,2014-10-25 00:00:00,64.10666842134324,1.2055641545297366,7.062278351592692,1.3347455953137541
sz000939,2015-04-14,16.35,16.45,15.62,16.02,-0.020183486238532167,43124800.0,688980000.0,15078000000.0,15112000000.0,0.04581902745722244,150.51261102420668,2014-12-31 00:00:00,2015-02-10 00:00:00,73.61283962860279,5.304758563586986,112.71684437875324,5.44795104057762
sz000948,2015-04-14,35.0,37.55,34.6,36.43,0.06707674282366716,23770100.0,872530000.0,8420999999.999999,8984000000.0,0.10283158092863082,68.87513809910482,2014-12-31 00:00:00,2015-03-21 00:00:00,689.3622482721051,4.465213213488419,-289.12079135272927,5.763124729790078
sz000949,2015-04-14,6.38,6.98,6.3,6.85,0.07366771159874608,53379700.0,353480000.0,5675000000.0,7037000000.0,0.0644318845814978,31.61375088583627,2014-12-31 00:00:00,2015-04-02 00:00:00,77.69611179166101,2.476975876424578,12.590523104069407,2.9280136099201965
sz000950,2015-04-14,9.0,9.05,8.78,8.92,-0.008888888888888946,12984100.0,115600000.0,5341000000.0,5341000000.0,0.021684735442800977,20.85147881017899,2014-12-31 00:00:00,2015-03-13 00:00:00,-14.776398911059744,1.7991924301244047,930.8144473176335,2.583328269575928
sz000951,2015-04-14,21.44,22.5,21.15,22.44,0.0437209302325583,14377500.0,316240000.0,9412000000.0,9412000000.0,0.03427869740756481,39.804354829329775,2014-12-31 00:00:00,2015-03-27 00:00:00,21.822107039185468,0.3943654318383199,198.8462663157615,2.1365285543137644
sz000952,2015-04-14,20.2,21.5,20.2,21.0,0.0,15133800.0,314560000.0,5285000000.0,5286000000.0,0.06013430463576159,43.716914993048526,2014-09-30 00:00:00,2014-10-29 00:00:00,-89.66799366304733,10.467689500000096,22.042774697283793,8.061568618773226
sz000953,2015-04-14,10.12,10.32,9.9,10.16,0.0009852216748769127,10465600.0,105800000.0,2987000000.0,2988000000.0,0.03559775560763308,26.96324271718873,2014-09-30 00:00:00,2014-10-21 00:00:00,19.53034348179111,5.177205197919198,-45.59864593367979,9.12937424807859
sz000955,2015-04-14,8.25,8.43,8.0,8.29,-0.002406738868832914,23988900.0,196860000.0,4140000000.0,4463000000.0,0.04803574420289855,20.39631245416053,2014-09-30 00:00:00,2014-10-29 00:00:00,-102.7371782034492,17.33065825351204,-130.05048840838847,6.724448631065012
sz000957,2015-04-14,19.13,19.4,18.81,19.23,-0.0273141122913505,16721900.0,320980000.0,4586000000.0,4586000000.0,0.0701182156563454,46.89454857882932,2014-12-31 00:00:00,2015-03-31 00:00:00,16.403678928054124,1.2697888637601726,19.439283324269077,4.312232545717401
sz000958,2015-04-14,23.83,24.29,23.2,23.29,-0.022660511959714635,7113100.0,167980000.0,5834000000.0,11258000000.0,0.028396314535481658,51.562231220699275,2014-12-31 00:00:00,2015-03-27 00:00:00,57.988840447278456,14.475494833199289,287.88272085635526,13.210339345200516
sz000959,2015-04-14,5.55,5.89,5.46,5.66,0.017985611510791477,136309000.0,770210000.0,6827000000.0,29938000000.0,0.11300848689028857,12.759598791098306,2014-12-31 00:00:00,2015-03-27 00:00:00,477.91944608629586,1.2481814811768284,9.639588392981839,1.2713047427528332
sz000960,2015-04-14,21.7,21.85,21.41,21.63,-0.016371077762619368,29824000.0,643860000.0,24901000000.0,24901000000.0,0.025906313802658527,73.58433173263482,2014-09-30 00:00:00,2014-10-27 00:00:00,-222.35523285385878,0.9940043700395744,11.574466233365325,3.424483813109556
sz000962,2015-04-14,14.35,14.38,14.08,14.14,-0.01805555555555549,13282900.0,189020000.0,6233000000.0,6233000000.0,0.030133195251082944,47.85173385583974,2014-09-30 00:00:00,2014-10-24 00:00:00,-37.55716774859447,2.2599920796885233,275.3470699991886,2.73719347870923
sz000963,2015-04-14,70.06,71.48,67.8,68.31,-0.02622950819672132,5640800.0,390250000.0,29651000000.0,29651000000.0,0.012995280024282487,219.8169118912873,2014-12-31 00:00:00,2015-03-14 00:00:00,35.62392783811503,1.4226525501844387,36.38436837334604,11.890321424889095
sz000965,2015-04-14,11.48,11.48,11.16,11.27,-0.02170138888888884,13552300.0,153210000.0,7803000000.0,11371000000.0,0.019573807638087914,28.1403768991363,2014-12-31 00:00:00,2015-03-16 00:00:00,42.88223107638053,7.1985001299030085,32.64747929733171,2.674127912413188
sz000966,2015-04-14,16.3,16.91,15.6,16.15,0.04463130659767134,52652300.0,857520000.0,8949000000.0,8949000000.0,0.09502007430997876,29.001342451439022,2014-09-30 00:00:00,2014-10-30 00:00:00,23.986852755508252,1.3119147121846617,4.900371314169805,3.907507243679079
sz000967,2015-04-14,24.13,25.66,23.96,24.36,-0.024429315178213784,14822700.0,364970000.0,5987000000.0,7470000000.0,0.06031083547686654,53.08615265044949,2014-12-31 00:00:00,2015-03-17 00:00:00,123.44240114726433,2.474402730375427,83.42294336417744,5.378237346736242
sz000970,2015-04-14,21.1,21.54,20.74,21.09,0.003330161750713545,45072100.0,949510000.0,22465000000.0,22465000000.0,0.042313402581793905,327.77505203434316,2014-12-31 00:00:00,2015-03-28 00:00:00,75.0599406721529,5.7200387874638485,93.14813500648987,5.988763050587891
sz000971,2015-04-14,15.07,15.07,15.07,15.07,0.10000000000000009,77000.0,1160000.0,3659000000.0000005,3664000000.0,0.00031713309647444653,28.56242753702284,2014-12-31 00:00:00,2015-04-03 00:00:00,893.1958274063534,69.7523721360796,-133.3769957871632,153.5358063431581
sz000972,2015-04-14,8.4,9.32,8.3,9.15,0.08028335301062572,54690700.0,487120000.0,7056999999.999999,7056999999.999999,0.07091113858580134,29.893165069490653,2014-09-30 00:00:00,2014-10-30 00:00:00,-27.04633826837721,23.75800725177577,31.980233777089406,8.249092695443393
sz000973,2015-04-14,9.45,9.5,9.11,9.21,-0.021253985122210328,44231700.0,410040000.0,7114000000.0,8910000000.0,0.05726369932527411,34.58504831041258,2014-12-31 00:00:00,2015-03-14 00:00:00,108.84499031759533,3.1937277265016406,53.713200308860515,4.408166610701915
sz000975,2015-04-14,17.89,17.89,17.38,17.64,-0.01562500000000011,20295300.0,356770000.0,10163000000.0,19149000000.0,0.035226713765620386,82.89130859237542,2014-12-31 00:00:00,2015-04-09 00:00:00,70.79276661663549,26.372246350269474,102.92495930263088,5.064225809350271
sz000976,2015-04-14,9.46,9.46,8.97,9.09,-0.001098901098901095,33087500.0,305600000.0,5332000000.0,5333000000.0,0.05640760971492873,33.40399022782131,2014-12-31 00:00:00,2015-03-10 00:00:00,-25.193898107021155,5.096204830686999,42.89338397237389,23.931845185095
sz000977,2015-04-14,64.0,64.0,61.3,61.37,-0.03929242329367577,17185900.0,1069090000.0,29449000000.0,29449000000.0,0.03581441417365615,168.79410210070313,2014-12-31 00:00:00,2015-03-20 00:00:00,86.92256611950243,4.030472531813985,-66.64208133427275,12.609907984885053
sz000978,2015-04-14,10.59,10.59,10.59,10.59,0.09968847352024901,520900.0,5520000.0,3813000000.0000005,3813000000.0000005,0.001446716758457907,32.06221175067862,2014-12-31 00:00:00,2015-03-28 00:00:00,92.53272285619417,3.8466330337512074,32.014075310164685,2.602593549598453
sz000979,2015-04-14,8.0,8.06,7.78,7.78,-0.029925187032418865,79950100.0,631520000.0,14943000000.0,22418000000.0,0.041625629257846485,51.13667079547624,2014-09-30 00:00:00,2014-10-31 00:00:00,49.51884139581278,5.990452401630308,-2.887468656091512,5.482072792712186
sz000980,2015-04-14,8.3,8.55,8.22,8.31,-0.01773049645390079,35230800.0,295010000.0,4389000000.0,4389000000.0,0.06670493233082707,17.22638334549564,2014-12-31 00:00:00,2015-04-07 00:00:00,104.57434090480088,3.9490003944248295,-13.030245536239292,2.174167850990751
sz000981,2015-04-14,18.51,18.51,17.6,17.88,-0.035598705501618144,7970400.0,143170000.0,15343000000.0,15359000000.0,0.009288323795867822,24.76172616364788,2014-09-30 00:00:00,2014-10-27 00:00:00,13.330742887537511,1.2613267678783557,-12.641854501260806,1.8840404879958728
sz000983,2015-04-14,8.94,8.97,8.7,8.8,-0.015659955257270597,91744700.0,811010000.0,27730000000.0,27731000000.0,0.029114798413270828,54.37002740115849,2014-12-31 00:00:00,2015-04-07 00:00:00,101.50293551103265,1.1369215265755406,29.67579197269826,1.7495610689261447
sz000985,2015-04-14,23.4,23.43,22.51,23.0,-0.03198653198653201,5424800.0,124520000.0,2982000000.0,2982000000.0,0.0418411804158283,28.09802073419393,2014-09-30 00:00:00,2014-10-29 00:00:00,101.9535948641566,2.033164336026622,22.828450878049786,5.861413098266396
sz000987,2015-04-14,35.49,36.7,34.7,35.5,-0.02149944873208387,18270100.0,650390000.0,12733000000.0,12743000000.0,0.05093760700541899,92.27495104135177,2014-12-31 00:00:00,2015-03-16 00:00:00,48.51025679754142,3.7896073983243537,224.27615638345546,5.862263875106368
sz000988,2015-04-14,16.78,17.9,16.61,17.07,0.01910447761194023,48265000.0,833180000.0,15211000000.000002,15211000000.000002,0.054163667740450984,170.23894044514967,2014-12-31 00:00:00,2015-03-31 00:00:00,90.35474957919139,6.463766743976901,84.79501661624666,5.392884425463513
sz000993,2015-04-14,10.74,11.33,10.58,11.1,0.015553522415370447,25266900.0,276070000.0,4140000000.0,4140000000.0,0.06774458695652173,20.166070474438037,2014-12-31 00:00:00,2015-03-31 00:00:00,159.2219640244426,3.5709046549154917,23.366256599388674,2.7993141428159616
sz000997,2015-04-14,38.35,38.36,37.48,37.53,-0.020104438642297495,15772000.0,595200000.0,19067000000.0,19528000000.0,0.031044378245135576,220.72091983824916,2014-09-30 00:00:00,2014-10-30 00:00:00,70.30088598566431,8.262346758814017,44.510243012223874,10.840878130738798
sz000998,2015-04-14,23.4,25.19,23.03,24.75,0.05184870378240536,72701200.0,1765540000.0,20573000000.0,24653000000.0,0.0874619501288096,261.20913105302554,2014-09-30 00:00:00,2014-10-28 00:00:00,100.794670697163,13.736209528209523,139.22444619647285,14.994150629148457
sz000999,2015-04-14,29.66,30.45,29.28,29.52,-0.011386470194239773,14458000.0,431740000.0,28863000000.0,28897000000.000004,0.014787103211724353,55.88251527203159,2014-12-31 00:00:00,2015-03-19 00:00:00,27.895970911937436,3.9712470123846844,24.39753334456047,4.2747560731773735
sz001696,2015-04-14,18.7,19.08,18.26,18.83,0.006951871657753905,65025900.0,1217910000.0,16799000000.0,21561000000.0,0.07288753479373772,407.558335841482,2014-09-30 00:00:00,2014-10-28 00:00:00,58.96176718622572,4.775633092115562,-148.370760594688,6.703509197318545
sz001896,2015-04-14,15.87,16.2,15.51,15.91,0.0018891687657429657,3119800.0,49400000.0,6841000000.0,13607000000.0,0.0072556670077474055,21.98265234775506,2014-12-31 00:00:00,2015-03-21 00:00:00,36.4881069477506,4.026799623322476,11.996152950882788,4.066730844971949
sz002001,2015-04-14,19.16,19.16,18.6,18.78,-0.020344287949921824,34728700.0,652690000.0,20152000000.0,20450000000.0,0.032364280766177055,276.45236231573136,2014-09-30 00:00:00,2014-10-30 00:00:00,20.77932740726546,4.657925068469501,14.87591692733183,2.9547083671584327
sz002002,2015-04-14,21.38,21.5,20.49,21.3,0.0037700282752122227,10610100.0,224110000.0,8253000000.0,18366000000.0,0.027383391494002183,85.31230386879916,2014-09-30 00:00:00,2014-10-27 00:00:00,50.216049672418386,6.297533705260734,-211.27480061398413,6.619856991036203
sz002003,2015-04-14,15.51,16.05,15.31,15.39,-0.007736943907156624,12858100.0,200970000.0,4514000000.0,5230000000.0,0.043838316127603014,96.1763425737943,2014-12-31 00:00:00,2015-04-07 00:00:00,22.158901932100747,2.8289021525206546,15.761869794051046,2.926348986986969
sz002005,2015-04-14,10.36,10.36,10.08,10.18,-0.01642512077294689,59223100.0,605260000.0,11857000000.0,14215000000.0,0.050846854853672935,102.23859966988348,2014-09-30 00:00:00,2014-10-30 00:00:00,489.9654138444976,3.554588680235472,51.177953303674585,2.5360916587956885
sz002006,2015-04-14,12.91,13.48,12.8,13.0,0.015625,38897600.0,509490000.0,5678000000.0,5917000000.0,0.08905755547728073,99.92051245590658,2014-12-31 00:00:00,2015-02-11 00:00:00,469.8059340103358,6.560918124788663,104.98009415906907,6.970666363532048
sz002007,2015-04-14,47.3,49.2,46.2,46.63,0.00107342206955785,21280400.0,1021520000.0,26922000000.000004,27106000000.0,0.036858519129336596,585.5225789587472,2014-12-31 00:00:00,2015-03-28 00:00:00,50.18847430488484,21.731089548292974,54.35464541967009,7.9421817231850005
sz002008,2015-04-14,23.97,25.57,23.79,24.68,0.038283550694152346,73611600.0,1822850000.0,23599000000.0,26052000000.0,0.07698352845459554,308.542279960585,2014-09-30 00:00:00,2014-10-29 00:00:00,34.260310246611745,4.868605298606958,64.08409179487292,6.5332348141187
sz002009,2015-04-14,27.8,27.92,26.95,27.2,-0.02017291066282434,13635800.0,371750000.0,7070000000.0,8731000000.0,0.05246022065063649,142.71492349276903,2014-09-30 00:00:00,2014-10-18 00:00:00,153.40015230064887,4.768383543084503,26.995101782508023,6.183309381727422
sz002012,2015-04-14,10.29,10.35,10.0,10.11,-0.017492711370262315,18448900.0,187270000.0,4728000000.0,4728000000.0,0.03944974175126904,52.36935592432893,2014-12-31 00:00:00,2015-03-31 00:00:00,116.4317302377004,5.068517736804058,31.832393474831633,4.072382879718487
sz002013,2015-04-14,31.43,32.05,31.06,31.2,-0.017632241813602123,9342100.0,294720000.0,9137000000.0,22348000000.0,0.03190035241326475,204.3125420154453,2014-09-30 00:00:00,2014-10-30 00:00:00,58.480795323477786,3.020162131686349,-100.1938758090598,4.923683182077965
